order_id,quantity,pizza_id,pizza_type_id,,,,,
2531,1,5718,sicilian_m,,,,,
2532,1,5719,four_cheese_l,,,,,
2533,1,5720,classic_dlx_s,,,,,
2534,1,5721,four_cheese_l,,,,,
2535,1,5722,southw_ckn_m,,,,,
2535,1,5723,five_cheese_l,,,,,
2536,1,5724,southw_ckn_m,,,,,
2537,1,5725,peppr_salami_l,,,,,
2538,1,5726,thai_ckn_m,,,,,
2538,1,5727,spinach_fet_m,,,,,
2538,1,5728,pepperoni_s,,,,,
2539,1,5729,big_meat_s,,,,,
2539,1,5730,southw_ckn_l,,,,,
2540,1,5731,bbq_ckn_m,,,,,
2540,1,5732,mediterraneo_l,,,,,
2541,1,5733,pepperoni_m,,,,,
2541,1,5734,thai_ckn_l,,,,,
2542,1,5735,classic_dlx_m,,,,,
2543,1,5736,cali_ckn_l,,,,,
2544,1,5737,calabrese_l,,,,,
2544,1,5738,spicy_ital_m,,,,,
2544,1,5739,green_garden_s,,,,,
2545,1,5740,southw_ckn_m,,,,,
2546,1,5741,veggie_veg_l,,,,,
2547,1,5742,pep_msh_pep_m,,,,,
2547,1,5743,mexicana_m,,,,,
2547,1,5744,ital_supr_m,,,,,
2547,1,5745,hawaiian_l,,,,,
2547,1,5746,classic_dlx_l,,,,,
2547,1,5747,spinach_fet_s,,,,,
2547,1,5748,pepperoni_m,,,,,
2547,1,5749,napolitana_s,,,,,
2547,1,5750,ital_cpcllo_l,,,,,
2547,1,5751,big_meat_s,,,,,
2547,1,5752,mexicana_l,,,,,
2547,1,5753,ckn_pesto_m,,,,,
2548,1,5754,veggie_veg_l,,,,,
2548,1,5755,the_greek_xl,,,,,
2548,1,5756,thai_ckn_l,,,,,
2548,1,5757,southw_ckn_s,,,,,
2548,1,5758,southw_ckn_l,,,,,
2548,1,5759,sicilian_m,,,,,
2549,1,5760,prsc_argla_l,,,,,
2550,1,5761,pepperoni_s,,,,,
2551,1,5762,pepperoni_m,,,,,
2551,1,5763,ital_cpcllo_m,,,,,
2552,1,5764,hawaiian_s,,,,,
2553,1,5765,hawaiian_l,,,,,
2554,1,5766,green_garden_m,,,,,
2555,1,5767,four_cheese_l,,,,,
2555,1,5768,classic_dlx_s,,,,,
2556,1,5769,classic_dlx_m,,,,,
2556,1,5770,ckn_pesto_s,,,,,
2557,1,5771,ckn_alfredo_m,,,,,
2557,1,5772,calabrese_m,,,,,
2557,1,5773,big_meat_s,,,,,
2557,1,5774,bbq_ckn_m,,,,,
2558,1,5775,spicy_ital_l,,,,,
2558,1,5776,ital_supr_m,,,,,
2559,1,5777,hawaiian_s,,,,,
2560,1,5778,thai_ckn_s,,,,,
2561,1,5779,thai_ckn_l,,,,,
2562,1,5780,mexicana_m,,,,,
2562,1,5781,mediterraneo_l,,,,,
2562,1,5782,hawaiian_l,,,,,
2562,1,5783,cali_ckn_m,,,,,
2563,1,5784,thai_ckn_m,,,,,
2563,1,5785,pepperoni_m,,,,,
2563,1,5786,hawaiian_s,,,,,
2564,1,5787,classic_dlx_s,,,,,
2565,1,5788,cali_ckn_s,,,,,
2565,1,5789,veggie_veg_s,,,,,
2565,1,5790,spicy_ital_l,,,,,
2566,1,5791,spin_pesto_s,,,,,
2566,1,5792,pep_msh_pep_l,,,,,
2567,1,5793,mexicana_l,,,,,
2568,1,5794,ital_supr_m,,,,,
2568,1,5795,pepperoni_l,,,,,
2569,1,5796,spinach_supr_s,,,,,
2569,1,5797,hawaiian_s,,,,,
2569,1,5798,bbq_ckn_l,,,,,
2569,1,5799,thai_ckn_m,,,,,
2570,1,5800,spicy_ital_l,,,,,
2571,1,5801,soppressata_m,,,,,
2571,1,5802,big_meat_s,,,,,
2571,1,5803,spinach_fet_s,,,,,
2572,1,5804,mediterraneo_s,,,,,
2573,1,5805,five_cheese_l,,,,,
2573,1,5806,pepperoni_l,,,,,
2574,1,5807,mexicana_l,,,,,
2574,1,5808,pepperoni_m,,,,,
2575,1,5809,ital_supr_l,,,,,
2576,1,5810,cali_ckn_m,,,,,
2576,1,5811,peppr_salami_l,,,,,
2577,1,5812,cali_ckn_s,,,,,
2577,1,5813,big_meat_s,,,,,
2578,1,5814,spicy_ital_s,,,,,
2578,1,5815,napolitana_l,,,,,
2578,1,5816,the_greek_s,,,,,
2578,1,5817,ital_supr_m,,,,,
2579,1,5818,soppressata_s,,,,,
2579,1,5819,prsc_argla_l,,,,,
2579,1,5820,pep_msh_pep_l,,,,,
2580,1,5821,ckn_pesto_s,,,,,
2580,1,5822,cali_ckn_l,,,,,
2581,1,5823,bbq_ckn_m,,,,,
2581,1,5824,five_cheese_l,,,,,
2582,1,5825,classic_dlx_m,,,,,
2583,1,5826,napolitana_l,,,,,
2584,1,5827,hawaiian_l,,,,,
2584,1,5828,spicy_ital_l,,,,,
2585,1,5829,classic_dlx_s,,,,,
2585,1,5830,mexicana_l,,,,,
2586,1,5831,big_meat_s,,,,,
2586,1,5832,bbq_ckn_m,,,,,
2587,1,5833,thai_ckn_l,,,,,
2587,1,5834,peppr_salami_m,,,,,
2587,1,5835,classic_dlx_l,,,,,
2588,1,5836,spinach_supr_s,,,,,
2588,1,5837,spicy_ital_l,,,,,
2588,1,5838,ckn_alfredo_s,,,,,
2588,1,5839,bbq_ckn_s,,,,,
2589,1,5840,four_cheese_l,,,,,
2590,1,5841,classic_dlx_l,,,,,
2590,1,5842,spinach_fet_l,,,,,
2591,1,5843,prsc_argla_l,,,,,
2591,1,5844,bbq_ckn_l,,,,,
2592,1,5845,spinach_fet_s,,,,,
2593,1,5846,hawaiian_s,,,,,
2593,1,5847,calabrese_l,,,,,
2593,1,5848,spinach_supr_l,,,,,
2593,1,5849,southw_ckn_l,,,,,
2594,1,5850,pep_msh_pep_m,,,,,
2594,1,5851,napolitana_m,,,,,
2595,1,5852,four_cheese_m,,,,,
2596,1,5853,mediterraneo_s,,,,,
2596,1,5854,big_meat_s,,,,,
2596,1,5855,pepperoni_m,,,,,
2596,1,5856,classic_dlx_m,,,,,
2597,1,5857,cali_ckn_m,,,,,
2598,1,5858,bbq_ckn_m,,,,,
2599,1,5859,bbq_ckn_s,,,,,
2599,1,5860,mexicana_s,,,,,
2600,1,5861,ckn_pesto_m,,,,,
2601,1,5862,sicilian_s,,,,,
2601,1,5863,five_cheese_l,,,,,
2601,1,5864,ital_cpcllo_m,,,,,
2602,1,5865,veggie_veg_m,,,,,
2602,1,5866,ckn_pesto_l,,,,,
2602,1,5867,cali_ckn_m,,,,,
2602,1,5868,thai_ckn_l,,,,,
2602,1,5869,spicy_ital_m,,,,,
2602,1,5870,prsc_argla_l,,,,,
2602,1,5871,ital_supr_l,,,,,
2602,1,5872,calabrese_l,,,,,
2603,1,5873,big_meat_s,,,,,
2604,1,5874,thai_ckn_l,,,,,
2604,1,5875,mexicana_l,,,,,
2604,1,5876,peppr_salami_m,,,,,
2605,1,5877,mexicana_l,,,,,
2606,1,5878,bbq_ckn_l,,,,,
2606,1,5879,veggie_veg_m,,,,,
2607,1,5880,spinach_supr_s,,,,,
2608,1,5881,veggie_veg_s,,,,,
2609,1,5882,the_greek_m,,,,,
2609,1,5883,thai_ckn_l,,,,,
2609,1,5884,southw_ckn_l,,,,,
2609,1,5885,prsc_argla_s,,,,,
2610,1,5886,mexicana_l,,,,,
2611,1,5887,ital_supr_m,,,,,
2612,1,5888,ital_supr_l,,,,,
2612,1,5889,hawaiian_m,,,,,
2612,1,5890,ckn_pesto_s,,,,,
2612,1,5891,brie_carre_s,,,,,
2612,1,5892,big_meat_s,,,,,
2612,1,5893,bbq_ckn_l,,,,,
2612,1,5894,bbq_ckn_s,,,,,
2612,1,5895,sicilian_m,,,,,
2612,1,5896,hawaiian_l,,,,,
2612,1,5897,sicilian_l,,,,,
2612,1,5898,green_garden_s,,,,,
2612,1,5899,prsc_argla_l,,,,,
2613,1,5900,cali_ckn_m,,,,,
2613,1,5901,sicilian_m,,,,,
2614,1,5902,classic_dlx_m,,,,,
2615,1,5903,the_greek_xxl,,,,,
2615,1,5904,mediterraneo_s,,,,,
2616,1,5905,spicy_ital_l,,,,,
2616,1,5906,pepperoni_l,,,,,
2616,1,5907,ital_supr_m,,,,,
2617,1,5908,spicy_ital_l,,,,,
2618,1,5909,hawaiian_s,,,,,
2618,1,5910,hawaiian_l,,,,,
2619,1,5911,napolitana_s,,,,,
2620,1,5912,cali_ckn_l,,,,,
2621,1,5913,thai_ckn_l,,,,,
2622,1,5914,big_meat_s,,,,,
2622,1,5915,bbq_ckn_s,,,,,
2622,1,5916,thai_ckn_s,,,,,
2623,1,5917,soppressata_m,,,,,
2624,1,5918,sicilian_s,,,,,
2624,1,5919,five_cheese_l,,,,,
2625,1,5920,peppr_salami_l,,,,,
2625,1,5921,cali_ckn_m,,,,,
2625,1,5922,peppr_salami_l,,,,,
2625,1,5923,mexicana_l,,,,,
2626,1,5924,ckn_alfredo_m,,,,,
2626,1,5925,calabrese_l,,,,,
2626,1,5926,the_greek_s,,,,,
2626,1,5927,mediterraneo_l,,,,,
2627,1,5928,thai_ckn_m,,,,,
2627,1,5929,ital_supr_m,,,,,
2628,1,5930,hawaiian_s,,,,,
2628,1,5931,classic_dlx_m,,,,,
2628,1,5932,hawaiian_m,,,,,
2628,1,5933,five_cheese_l,,,,,
2629,1,5934,classic_dlx_s,,,,,
2630,1,5935,calabrese_l,,,,,
2630,1,5936,spin_pesto_s,,,,,
2630,1,5937,mexicana_s,,,,,
2631,1,5938,ital_supr_m,,,,,
2631,1,5939,classic_dlx_s,,,,,
2631,1,5940,the_greek_s,,,,,
2631,1,5941,southw_ckn_l,,,,,
2632,1,5942,hawaiian_l,,,,,
2632,1,5943,cali_ckn_l,,,,,
2633,1,5944,five_cheese_l,,,,,
2633,1,5945,thai_ckn_m,,,,,
2633,1,5946,ckn_pesto_l,,,,,
2633,1,5947,bbq_ckn_l,,,,,
2634,1,5948,pepperoni_l,,,,,
2634,1,5949,classic_dlx_l,,,,,
2635,1,5950,ckn_alfredo_m,,,,,
2636,1,5951,ckn_alfredo_l,,,,,
2637,1,5952,classic_dlx_s,,,,,
2638,1,5953,cali_ckn_s,,,,,
2638,1,5954,spinach_supr_l,,,,,
2638,1,5955,calabrese_m,,,,,
2639,1,5956,bbq_ckn_l,,,,,
2639,1,5957,pepperoni_l,,,,,
2640,1,5958,ital_veggie_l,,,,,
2641,1,5959,prsc_argla_m,,,,,
2641,1,5960,peppr_salami_m,,,,,
2641,1,5961,ital_supr_l,,,,,
2641,1,5962,ital_cpcllo_s,,,,,
2642,1,5963,ckn_pesto_m,,,,,
2643,1,5964,ckn_alfredo_l,,,,,
2643,1,5965,green_garden_s,,,,,
2644,1,5966,big_meat_s,,,,,
2644,1,5967,the_greek_l,,,,,
2644,1,5968,soppressata_s,,,,,
2645,1,5969,bbq_ckn_l,,,,,
2645,1,5970,thai_ckn_l,,,,,
2646,1,5971,big_meat_s,,,,,
2647,1,5972,spin_pesto_s,,,,,
2647,1,5973,mexicana_l,,,,,
2647,1,5974,calabrese_m,,,,,
2647,1,5975,spicy_ital_l,,,,,
2648,1,5976,veggie_veg_m,,,,,
2648,1,5977,spicy_ital_m,,,,,
2648,1,5978,southw_ckn_m,,,,,
2649,1,5979,classic_dlx_l,,,,,
2649,1,5980,sicilian_s,,,,,
2649,1,5981,pepperoni_s,,,,,
2650,1,5982,mexicana_l,,,,,
2650,1,5983,ckn_pesto_l,,,,,
2650,1,5984,southw_ckn_l,,,,,
2650,1,5985,peppr_salami_l,,,,,
2651,1,5986,ital_supr_m,,,,,
2652,1,5987,bbq_ckn_m,,,,,
2653,1,5988,spinach_fet_s,,,,,
2653,1,5989,peppr_salami_l,,,,,
2654,1,5990,veggie_veg_m,,,,,
2654,1,5991,prsc_argla_l,,,,,
2655,1,5992,four_cheese_m,,,,,
2655,1,5993,four_cheese_l,,,,,
2655,1,5994,hawaiian_s,,,,,
2655,1,5995,thai_ckn_s,,,,,
2656,1,5996,thai_ckn_m,,,,,
2657,1,5997,sicilian_m,,,,,
2657,1,5998,soppressata_l,,,,,
2658,1,5999,veggie_veg_m,,,,,
2659,1,6000,thai_ckn_l,,,,,
2659,1,6001,soppressata_s,,,,,
2660,1,6002,prsc_argla_s,,,,,
2661,1,6003,mexicana_s,,,,,
2661,1,6004,mexicana_m,,,,,
2662,1,6005,mexicana_l,,,,,
2662,1,6006,hawaiian_s,,,,,
2663,1,6007,four_cheese_l,,,,,
2663,1,6008,five_cheese_l,,,,,
2664,1,6009,ckn_pesto_l,,,,,
2664,1,6010,calabrese_l,,,,,
2665,1,6011,bbq_ckn_s,,,,,
2666,1,6012,sicilian_s,,,,,
2666,1,6013,ital_supr_l,,,,,
2667,1,6014,spinach_fet_m,,,,,
2668,1,6015,peppr_salami_l,,,,,
2668,1,6016,ital_cpcllo_m,,,,,
2669,1,6017,hawaiian_s,,,,,
2670,1,6018,calabrese_s,,,,,
2670,1,6019,spicy_ital_l,,,,,
2670,1,6020,prsc_argla_l,,,,,
2670,1,6021,peppr_salami_m,,,,,
2671,1,6022,veggie_veg_m,,,,,
2672,1,6023,thai_ckn_s,,,,,
2672,1,6024,napolitana_m,,,,,
2673,1,6025,mediterraneo_m,,,,,
2674,1,6026,bbq_ckn_s,,,,,
2675,1,6027,bbq_ckn_m,,,,,
2675,1,6028,cali_ckn_m,,,,,
2675,1,6029,thai_ckn_s,,,,,
2675,1,6030,spinach_supr_m,,,,,
2675,1,6031,hawaiian_s,,,,,
2675,1,6032,classic_dlx_m,,,,,
2675,1,6033,ckn_alfredo_m,,,,,
2675,1,6034,thai_ckn_l,,,,,
2675,1,6035,spicy_ital_l,,,,,
2675,1,6036,cali_ckn_m,,,,,
2675,1,6037,spicy_ital_l,,,,,
2675,1,6038,five_cheese_l,,,,,
2675,1,6039,mexicana_m,,,,,
2675,1,6040,five_cheese_l,,,,,
2676,1,6041,bbq_ckn_l,,,,,
2677,1,6042,big_meat_s,,,,,
2677,1,6043,hawaiian_s,,,,,
2677,1,6044,four_cheese_m,,,,,
2677,1,6045,ckn_alfredo_l,,,,,
2678,1,6046,brie_carre_s,,,,,
2679,1,6047,bbq_ckn_m,,,,,
2680,1,6048,pepperoni_m,,,,,
2681,1,6049,the_greek_m,,,,,
2682,1,6050,spicy_ital_l,,,,,
2683,1,6051,mexicana_l,,,,,
2683,1,6052,ital_supr_s,,,,,
2684,1,6053,veggie_veg_l,,,,,
2685,1,6054,the_greek_s,,,,,
2685,1,6055,ckn_pesto_s,,,,,
2686,1,6056,pep_msh_pep_l,,,,,
2687,1,6057,napolitana_s,,,,,
2688,1,6058,veggie_veg_s,,,,,
2689,1,6059,hawaiian_s,,,,,
2689,1,6060,classic_dlx_l,,,,,
2690,1,6061,big_meat_s,,,,,
2690,1,6062,pepperoni_s,,,,,
2691,1,6063,napolitana_s,,,,,
2692,1,6064,spicy_ital_l,,,,,
2692,1,6065,southw_ckn_s,,,,,
2692,1,6066,ckn_pesto_s,,,,,
2692,1,6067,hawaiian_l,,,,,
2693,1,6068,bbq_ckn_l,,,,,
2693,1,6069,spinach_supr_m,,,,,
2693,1,6070,southw_ckn_l,,,,,
2693,1,6071,pepperoni_m,,,,,
2694,1,6072,five_cheese_l,,,,,
2695,1,6073,mediterraneo_s,,,,,
2695,1,6074,hawaiian_s,,,,,
2696,1,6075,calabrese_m,,,,,
2696,1,6076,bbq_ckn_l,,,,,
2696,1,6077,southw_ckn_l,,,,,
2697,1,6078,pepperoni_l,,,,,
2697,1,6079,ital_cpcllo_l,,,,,
2697,1,6080,hawaiian_s,,,,,
2697,1,6081,napolitana_l,,,,,
2698,1,6082,ckn_pesto_l,,,,,
2698,1,6083,sicilian_s,,,,,
2699,1,6084,classic_dlx_l,,,,,
2699,1,6085,ckn_alfredo_m,,,,,
2699,1,6086,spinach_fet_l,,,,,
2699,1,6087,pepperoni_l,,,,,
2700,1,6088,cali_ckn_s,,,,,
2700,1,6089,brie_carre_s,,,,,
2700,1,6090,sicilian_s,,,,,
2700,1,6091,pepperoni_s,,,,,
2701,1,6092,calabrese_m,,,,,
2702,1,6093,big_meat_s,,,,,
2702,1,6094,veggie_veg_m,,,,,
2702,1,6095,four_cheese_l,,,,,
2703,1,6096,spin_pesto_s,,,,,
2704,1,6097,pepperoni_m,,,,,
2705,1,6098,prsc_argla_m,,,,,
2705,1,6099,ital_supr_m,,,,,
2705,1,6100,big_meat_s,,,,,
2705,1,6101,spinach_fet_s,,,,,
2706,1,6102,pepperoni_m,,,,,
2707,1,6103,hawaiian_l,,,,,
2707,1,6104,the_greek_l,,,,,
2707,1,6105,four_cheese_l,,,,,
2707,1,6106,classic_dlx_l,,,,,
2708,1,6107,bbq_ckn_l,,,,,
2708,1,6108,hawaiian_m,,,,,
2708,1,6109,four_cheese_m,,,,,
2708,1,6110,four_cheese_l,,,,,
2709,1,6111,cali_ckn_m,,,,,
2709,1,6112,hawaiian_m,,,,,
2709,1,6113,cali_ckn_s,,,,,
2709,1,6114,veggie_veg_m,,,,,
2710,1,6115,thai_ckn_l,,,,,
2710,1,6116,southw_ckn_l,,,,,
2710,1,6117,pepperoni_m,,,,,
2710,1,6118,pep_msh_pep_m,,,,,
2711,1,6119,ital_cpcllo_m,,,,,
2711,1,6120,classic_dlx_m,,,,,
2711,1,6121,ckn_pesto_m,,,,,
2711,1,6122,brie_carre_s,,,,,
2712,1,6123,prsc_argla_s,,,,,
2712,1,6124,ital_cpcllo_l,,,,,
2713,1,6125,peppr_salami_s,,,,,
2713,1,6126,five_cheese_l,,,,,
2714,1,6127,ckn_alfredo_m,,,,,
2715,1,6128,cali_ckn_m,,,,,
2715,1,6129,bbq_ckn_l,,,,,
2715,1,6130,hawaiian_m,,,,,
2715,1,6131,prsc_argla_m,,,,,
2716,1,6132,calabrese_m,,,,,
2716,1,6133,spin_pesto_s,,,,,
2716,1,6134,prsc_argla_s,,,,,
2717,1,6135,brie_carre_s,,,,,
2717,1,6136,sicilian_m,,,,,
2717,1,6137,prsc_argla_m,,,,,
2718,1,6138,peppr_salami_l,,,,,
2718,1,6139,hawaiian_s,,,,,
2718,1,6140,hawaiian_l,,,,,
2718,1,6141,cali_ckn_l,,,,,
2719,1,6142,veggie_veg_s,,,,,
2719,1,6143,ital_supr_m,,,,,
2720,1,6144,spin_pesto_l,,,,,
2721,1,6145,southw_ckn_l,,,,,
2722,1,6146,pepperoni_s,,,,,
2722,1,6147,napolitana_l,,,,,
2722,1,6148,four_cheese_l,,,,,
2723,1,6149,bbq_ckn_m,,,,,
2724,1,6150,big_meat_s,,,,,
2724,1,6151,calabrese_s,,,,,
2724,1,6152,thai_ckn_l,,,,,
2725,1,6153,spicy_ital_s,,,,,
2725,1,6154,ital_veggie_m,,,,,
2725,1,6155,pepperoni_s,,,,,
2725,1,6156,pepperoni_m,,,,,
2725,1,6157,classic_dlx_l,,,,,
2725,1,6158,classic_dlx_s,,,,,
2725,1,6159,southw_ckn_l,,,,,
2725,1,6160,southw_ckn_l,,,,,
2725,1,6161,four_cheese_l,,,,,
2725,1,6162,classic_dlx_m,,,,,
2725,1,6163,ckn_pesto_s,,,,,
2725,1,6164,the_greek_m,,,,,
2725,1,6165,soppressata_l,,,,,
2726,1,6166,ital_supr_m,,,,,
2727,1,6167,calabrese_m,,,,,
2727,1,6168,soppressata_l,,,,,
2728,1,6169,pepperoni_s,,,,,
2728,1,6170,mediterraneo_s,,,,,
2729,1,6171,bbq_ckn_l,,,,,
2730,1,6172,spicy_ital_s,,,,,
2731,1,6173,calabrese_m,,,,,
2732,1,6174,spinach_supr_s,,,,,
2732,1,6175,sicilian_s,,,,,
2732,1,6176,prsc_argla_l,,,,,
2732,1,6177,four_cheese_l,,,,,
2733,1,6178,peppr_salami_l,,,,,
2733,1,6179,ckn_pesto_m,,,,,
2734,1,6180,soppressata_l,,,,,
2735,1,6181,ital_cpcllo_l,,,,,
2735,1,6182,classic_dlx_m,,,,,
2735,1,6183,ital_cpcllo_l,,,,,
2735,1,6184,hawaiian_s,,,,,
2736,1,6185,cali_ckn_s,,,,,
2736,1,6186,napolitana_l,,,,,
2736,1,6187,four_cheese_m,,,,,
2737,1,6188,four_cheese_l,,,,,
2737,1,6189,cali_ckn_l,,,,,
2738,1,6190,spin_pesto_s,,,,,
2739,1,6191,pepperoni_m,,,,,
2740,1,6192,hawaiian_s,,,,,
2740,1,6193,ckn_alfredo_m,,,,,
2741,1,6194,bbq_ckn_l,,,,,
2741,1,6195,pepperoni_l,,,,,
2742,1,6196,the_greek_s,,,,,
2742,1,6197,thai_ckn_l,,,,,
2743,1,6198,four_cheese_l,,,,,
2744,1,6199,spinach_supr_s,,,,,
2744,1,6200,mexicana_m,,,,,
2745,1,6201,ital_cpcllo_m,,,,,
2746,1,6202,big_meat_s,,,,,
2746,1,6203,bbq_ckn_m,,,,,
2746,1,6204,prsc_argla_s,,,,,
2747,1,6205,ital_supr_l,,,,,
2747,1,6206,classic_dlx_m,,,,,
2748,1,6207,sicilian_l,,,,,
2749,1,6208,napolitana_m,,,,,
2749,1,6209,cali_ckn_l,,,,,
2750,1,6210,spin_pesto_l,,,,,
2750,1,6211,hawaiian_m,,,,,
2750,1,6212,bbq_ckn_l,,,,,
2750,1,6213,southw_ckn_l,,,,,
2751,1,6214,peppr_salami_l,,,,,
2752,1,6215,veggie_veg_m,,,,,
2752,1,6216,four_cheese_l,,,,,
2752,1,6217,cali_ckn_s,,,,,
2752,1,6218,mediterraneo_m,,,,,
2753,1,6219,big_meat_s,,,,,
2753,1,6220,classic_dlx_l,,,,,
2753,1,6221,thai_ckn_l,,,,,
2754,1,6222,spinach_fet_s,,,,,
2754,1,6223,four_cheese_l,,,,,
2754,1,6224,spin_pesto_s,,,,,
2755,1,6225,ital_supr_m,,,,,
2755,1,6226,pepperoni_m,,,,,
2755,1,6227,veggie_veg_s,,,,,
2756,1,6228,the_greek_l,,,,,
2756,1,6229,southw_ckn_m,,,,,
2757,1,6230,pep_msh_pep_m,,,,,
2758,1,6231,thai_ckn_m,,,,,
2758,1,6232,spicy_ital_m,,,,,
2759,1,6233,big_meat_s,,,,,
2759,1,6234,ital_veggie_m,,,,,
2759,1,6235,bbq_ckn_s,,,,,
2760,1,6236,mediterraneo_l,,,,,
2761,1,6237,four_cheese_m,,,,,
2761,1,6238,green_garden_m,,,,,
2761,1,6239,classic_dlx_m,,,,,
2761,1,6240,bbq_ckn_s,,,,,
2762,1,6241,the_greek_xl,,,,,
2763,1,6242,spicy_ital_l,,,,,
2763,1,6243,calabrese_s,,,,,
2764,1,6244,brie_carre_s,,,,,
2765,1,6245,veggie_veg_s,,,,,
2765,1,6246,spinach_supr_l,,,,,
2766,1,6247,peppr_salami_s,,,,,
2766,1,6248,the_greek_xl,,,,,
2766,1,6249,southw_ckn_l,,,,,
2767,1,6250,four_cheese_l,,,,,
2767,1,6251,the_greek_s,,,,,
2767,1,6252,sicilian_s,,,,,
2768,1,6253,peppr_salami_s,,,,,
2769,1,6254,ital_supr_l,,,,,
2769,1,6255,napolitana_m,,,,,
2770,1,6256,ital_veggie_s,,,,,
2770,1,6257,ital_cpcllo_m,,,,,
2770,1,6258,classic_dlx_m,,,,,
2771,1,6259,southw_ckn_l,,,,,
2772,1,6260,pepperoni_m,,,,,
2772,1,6261,southw_ckn_l,,,,,
2772,1,6262,thai_ckn_l,,,,,
2772,1,6263,hawaiian_m,,,,,
2773,1,6264,ckn_pesto_l,,,,,
2773,1,6265,napolitana_l,,,,,
2773,1,6266,thai_ckn_l,,,,,
2773,1,6267,peppr_salami_s,,,,,
2774,1,6268,big_meat_s,,,,,
2774,1,6269,veggie_veg_s,,,,,
2774,1,6270,thai_ckn_l,,,,,
2774,1,6271,southw_ckn_s,,,,,
2775,1,6272,prsc_argla_s,,,,,
2776,1,6273,hawaiian_s,,,,,
2776,1,6274,green_garden_s,,,,,
2776,1,6275,classic_dlx_m,,,,,
2777,1,6276,ckn_alfredo_l,,,,,
2778,1,6277,thai_ckn_l,,,,,
2779,1,6278,spinach_supr_s,,,,,
2779,1,6279,spinach_supr_m,,,,,
2780,1,6280,mediterraneo_m,,,,,
2781,1,6281,four_cheese_l,,,,,
2781,1,6282,cali_ckn_s,,,,,
2781,1,6283,cali_ckn_m,,,,,
2781,1,6284,cali_ckn_l,,,,,
2781,1,6285,calabrese_m,,,,,
2781,1,6286,big_meat_s,,,,,
2781,1,6287,thai_ckn_m,,,,,
2781,1,6288,classic_dlx_s,,,,,
2781,1,6289,bbq_ckn_m,,,,,
2781,1,6290,pepperoni_m,,,,,
2782,1,6291,four_cheese_m,,,,,
2783,1,6292,classic_dlx_s,,,,,
2783,1,6293,pep_msh_pep_s,,,,,
2784,1,6294,calabrese_m,,,,,
2784,1,6295,prsc_argla_l,,,,,
2784,1,6296,peppr_salami_l,,,,,
2785,1,6297,pepperoni_l,,,,,
2786,1,6298,sicilian_m,,,,,
2786,1,6299,spinach_supr_s,,,,,
2786,1,6300,hawaiian_s,,,,,
2786,1,6301,five_cheese_l,,,,,
2786,1,6302,ital_cpcllo_l,,,,,
2786,1,6303,hawaiian_s,,,,,
2786,1,6304,hawaiian_l,,,,,
2786,1,6305,pep_msh_pep_s,,,,,
2786,1,6306,ital_supr_l,,,,,
2787,1,6307,spinach_supr_s,,,,,
2787,1,6308,southw_ckn_m,,,,,
2788,1,6309,pepperoni_m,,,,,
2788,1,6310,ital_supr_m,,,,,
2788,1,6311,ital_supr_s,,,,,
2789,1,6312,classic_dlx_m,,,,,
2789,1,6313,pepperoni_m,,,,,
2789,1,6314,hawaiian_s,,,,,
2790,1,6315,hawaiian_l,,,,,
2791,1,6316,spinach_fet_l,,,,,
2792,1,6317,cali_ckn_m,,,,,
2793,1,6318,napolitana_s,,,,,
2793,1,6319,hawaiian_s,,,,,
2793,1,6320,peppr_salami_s,,,,,
2794,1,6321,cali_ckn_l,,,,,
2794,1,6322,soppressata_s,,,,,
2794,1,6323,peppr_salami_s,,,,,
2794,1,6324,spicy_ital_l,,,,,
2794,1,6325,mediterraneo_l,,,,,
2795,1,6326,soppressata_s,,,,,
2796,1,6327,mediterraneo_l,,,,,
2797,1,6328,big_meat_s,,,,,
2798,1,6329,mexicana_l,,,,,
2798,1,6330,bbq_ckn_m,,,,,
2798,1,6331,spin_pesto_s,,,,,
2798,1,6332,hawaiian_l,,,,,
2799,1,6333,prsc_argla_m,,,,,
2800,1,6334,pep_msh_pep_m,,,,,
2800,1,6335,pepperoni_l,,,,,
2801,1,6336,mediterraneo_s,,,,,
2801,1,6337,ital_supr_l,,,,,
2802,1,6338,big_meat_s,,,,,
2802,1,6339,the_greek_l,,,,,
2803,1,6340,napolitana_l,,,,,
2803,1,6341,ital_supr_s,,,,,
2804,1,6342,ital_cpcllo_m,,,,,
2804,1,6343,southw_ckn_l,,,,,
2805,1,6344,pepperoni_s,,,,,
2805,1,6345,ital_supr_m,,,,,
2805,1,6346,spin_pesto_s,,,,,
2806,1,6347,ital_supr_l,,,,,
2807,1,6348,classic_dlx_m,,,,,
2807,1,6349,ital_veggie_m,,,,,
2808,1,6350,classic_dlx_l,,,,,
2808,1,6351,classic_dlx_l,,,,,
2808,1,6352,ckn_alfredo_m,,,,,
2809,1,6353,pep_msh_pep_l,,,,,
2810,1,6354,mediterraneo_m,,,,,
2810,1,6355,spinach_fet_s,,,,,
2811,1,6356,bbq_ckn_m,,,,,
2811,1,6357,bbq_ckn_l,,,,,
2811,1,6358,mexicana_l,,,,,
2811,1,6359,green_garden_s,,,,,
2812,1,6360,brie_carre_s,,,,,
2812,1,6361,calabrese_l,,,,,
2812,1,6362,four_cheese_l,,,,,
2813,1,6363,ckn_alfredo_m,,,,,
2813,1,6364,cali_ckn_m,,,,,
2813,1,6365,big_meat_s,,,,,
